,Unnamed: 0,GEOID,POP10,HU10,ALAND,INTPTLAT,INTPTLONG                                                                                                                  ,coor,FIPS,FIPSS,ln,liquordense,popdense,housedense
991,991,6075016801,3218,1734,226847,37.7713294,-122.4290086,"(37.772378000000003, -122.428972)",60750168011000,6075016801,25,0.000110206438701,0.0141857727896,0.0076439185883
992,992,6075016801,3218,1734,226847,37.7713294,-122.4290086,"(37.772426600000003, -122.4292959)",60750168011000,6075016801,25,0.000110206438701,0.0141857727896,0.0076439185883
993,993,6075016801,3218,1734,226847,37.7713294,-122.4290086,"(37.772102000000004, -122.4314399)",60750168011001,6075016801,25,0.000110206438701,0.0141857727896,0.0076439185883
994,994,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.772402399999997, -122.42305709999999)",60750168021015,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
995,995,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.774458799999998, -122.420588)",60750168021000,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
996,996,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.774659999999997, -122.422629)",60750168021002,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
997,997,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.7748686, -122.4230357)",60750168021002,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
998,998,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.774693235299999, -122.422635912)",60750168021002,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
999,999,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.7736095306122, -122.421730734694)",60750168021013,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1000,1000,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.7739857, -122.4242259)",60750168023000,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1001,1001,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.7736074693878, -122.425502734694)",60750168023001,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1002,1002,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.774844399999999, -122.421038)",60750168021001,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1003,1003,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.774228299999997, -122.42231770000001)",60750168021006,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1004,1004,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.773389799999997, -122.42211229999999)",60750168021013,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1005,1005,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.774912, -122.422471)",60750168021001,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1006,1006,6075016802,3264,1900,215590,37.7735403,-122.4249293,"(37.7739028, -122.4239115)",60750168021004,6075016802,13,6.02996428406e-05,0.015139848787,0.00881302472285
1007,1007,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7665962, -122.4331998)",60750169001007,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1008,1008,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.768891, -122.4284419)",60750169001000,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1009,1009,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7673297, -122.429672307872)",60750169001006,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1010,1010,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.768108500000004, -122.42910725)",60750169001001,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1011,1011,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.764368900000001, -122.43331129999999)",60750169002005,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1012,1012,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7671499, -122.429931327633)",60750169001006,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1013,1013,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.769195, -122.4315397)",60750169001003,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1014,1014,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7687849, -122.429266)",60750169001001,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1015,1015,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.76679735, -122.433091692577)",60750169001005,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1016,1016,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.767904333300002, -122.429089167)",60750169001001,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1017,1017,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7657169, -122.431625043724)",60750169002004,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1018,1018,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.767812899999996, -122.42945279999999)",60750169001001,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1019,1019,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.767793833299997, -122.42926566700001)",60750169001001,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1020,1020,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.764496375, -122.433218916667)",60750169002005,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1021,1021,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7639521, -122.4338052)",60750169002006,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1022,1022,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7667003, -122.43052156697)",60750169001006,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1023,1023,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.7646391, -122.4329544)",60750169002004,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1024,1024,6075016900,2924,1724,294192,37.7670961,-122.4324782,"(37.768731299999999, -122.42926170000001)",60750169001001,6075016900,18,6.11845325502e-05,0.00993908739871,0.00586011856203
1025,1025,6075017000,3689,2332,469526,37.7648874,-122.4394975,"(37.7628445, -122.4352155)",60750170002009,6075017000,1,2.129807508e-06,0.007856859897,0.00496671110865
1026,1026,6075017101,3544,1898,313382,37.7657245,-122.4460837,"(37.761729700000004, -122.44780300000001)",60750171012007,6075017101,1,3.19099373927e-06,0.011308881812,0.00605650611713
1027,1027,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765262400000005, -122.4500189)",60750171021002,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1028,1028,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.766455399999998, -122.45025220000001)",60750171023006,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1029,1029,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765945200000004, -122.4496676)",60750171021000,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1030,1030,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.7662947, -122.4528158)",60750171023006,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1031,1031,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765709600000001, -122.45005459999999)",60750171021002,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1032,1032,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765909399999998, -122.45014930000001)",60750171023006,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1033,1033,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.7651848, -122.44999779999999)",60750171021002,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1034,1034,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765876500000005, -122.4504311)",60750171023006,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1035,1035,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765662836700002, -122.44982532700001)",60750171021001,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1036,1036,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765308099999999, -122.45003100000001)",60750171021002,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1037,1037,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.766120200000003, -122.44989479999998)",60750171021000,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1038,1038,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765712299999997, -122.44978470000001)",60750171021001,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1039,1039,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.765155200000002, -122.44999059999999)",60750171021002,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1040,1040,6075017102,3451,1805,294894,37.7654353,-122.4504754,"(37.7678824, -122.452964668041)",60750171023003,6075017102,14,4.74746858193e-05,0.0117025100545,0.0061208434217
1041,1041,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7837982, -122.4048887)",60750176011004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1042,1042,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781584733300001, -122.40962646700001)",60750176012002,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1043,1043,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7830438, -122.4076713)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1044,1044,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.783106599999996, -122.40680482200001)",60750176011006,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1045,1045,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.783941200000001, -122.40747859999999)",60750176011001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1046,1046,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781912650000002, -122.404768365)",60750176011005,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1047,1047,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781740999999997, -122.40989690000001)",60750176012001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1048,1048,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.780181849999998, -122.41200345)",60750176012001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1049,1049,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7787929, -122.4112387)",60750176013002,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1050,1050,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781930500000001, -122.41016609999998)",60750176012001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1051,1051,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7757279, -122.4150424)",60750176014006,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1052,1052,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.778478700000001, -122.41027029999999)",60750176013003,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1053,1053,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.778021100000004, -122.4149513)",60750176013008,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1054,1054,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7852861, -122.40550020000001)",60750176011001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1055,1055,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781457333299997, -122.40946616700001)",60750176012002,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1056,1056,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.782137857099997, -122.408448714)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1057,1057,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781498499999998, -122.4052118)",60750176011010,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1058,1058,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.783097799999993, -122.40662497299999)",60750176011006,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1059,1059,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7765323, -122.4148445)",60750176013008,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1060,1060,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.780973400000001, -122.40848000000001)",60750176015006,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1061,1061,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.783517500000002, -122.406870543)",60750176011001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1062,1062,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.783117799999992, -122.406818911)",60750176011006,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1063,1063,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7767817, -122.4167922)",60750176014001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1064,1064,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781237, -122.4081141)",60750176015006,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1065,1065,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.777608049999998, -122.41423437)",60750176013008,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1066,1066,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.784875899999996, -122.40497739999999)",60750176011001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1067,1067,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.77963995, -122.41289745)",60750176013001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1068,1068,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781590478299997, -122.409340739)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1069,1069,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.778640799999998, -122.40990390000002)",60750176012007,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1070,1070,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.777006153800002, -122.415535256)",60750176013008,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1071,1071,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7843241, -122.4047104)",60750176011003,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1072,1072,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7780211, -122.414951299664)",60750176013008,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1073,1073,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.777185799999998, -122.41258629999999)",60750176013010,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1074,1074,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.783364020800001, -122.407421938)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1075,1075,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7832400625, -122.4073980625)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1076,1076,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781397875, -122.410297416667)",60750176012001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1077,1077,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.782693, -122.4079981)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1078,1078,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7811746, -122.4063055)",60750176015008,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1079,1079,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.7839412, -122.4074786)",60750176011001,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1080,1080,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.781622130400002, -122.40938056500001)",60750176015004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1081,1081,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.780818400000001, -122.40872)",60750176012003,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1082,1082,6075017601,7630,5296,631206,37.7794338,-122.4107241,"(37.777053299999999, -122.41100278799999)",60750176013004,6075017601,42,6.65392914516e-05,0.0120879712804,0.00839028779828
1083,1083,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.767252591799995, -122.406207224)",60750177001027,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1084,1084,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.770854499999999, -122.41521350000001)",60750177002016,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1085,1085,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771256999999999, -122.414534)",60750177002006,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1086,1086,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.7671826938776, -122.417578244898)",60750177002037,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1087,1087,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.770073700000005, -122.41515977100001)",60750177002017,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1088,1088,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.766319, -122.4174219)",60750177002038,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1089,1089,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771566857099998, -122.41380128600001)",60750177002046,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1090,1090,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.768777399999998, -122.41511650000001)",60750177002032,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1091,1091,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.7717782, -122.4167144)",60750177002008,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1092,1092,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771071899999995, -122.4132774)",60750177002046,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1093,1093,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.772490699999999, -122.41648559999999)",60750177002012,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1094,1094,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771914700000004, -122.414435489)",60750177002007,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1095,1095,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771743999999998, -122.4144314)",60750177002007,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1096,1096,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.769808500000003, -122.4118646)",60750177001036,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1097,1097,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.769530600000003, -122.4076422)",60750177001005,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1098,1098,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.772874700000003, -122.41555020000001)",60750177002008,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1099,1099,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.765794499999998, -122.41062279999998)",60750177001049,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1100,1100,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.765612599999997, -122.41331329999998)",60750177002040,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1101,1101,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771087600000001, -122.4150528)",60750177002007,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1102,1102,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771545265299999, -122.41377418399999)",60750177002046,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1103,1103,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.7652146, -122.41498159999999)",60750177002041,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1104,1104,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.76391375, -122.416681724)",60750177002043,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1105,1105,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.765748489800004, -122.40674108200001)",60750177001051,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1106,1106,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.768644645800002, -122.415196417)",60750177002032,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1107,1107,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771460111099998, -122.414329556)",60750177002046,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1108,1108,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.766838, -122.4155597)",60750177002039,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1109,1109,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.768674900000001, -122.41542530000001)",60750177002032,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1110,1110,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.771578000000005, -122.41686899999999)",60750177002016,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1111,1111,6075017700,2128,801,903361,37.7680392,-122.4124868,"(37.770035999999998, -122.41323200000001)",60750177002005,6075017700,29,3.21023378251e-05,0.00235564741006,0.000886688710272
1112,1112,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.783536600000005, -122.39884779999998)",60750178012000,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1113,1113,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.781581600000003, -122.4006211)",60750178012003,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1114,1114,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.7816446, -122.402060904)",60750178011001,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1115,1115,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.781511999999999, -122.39898740000001)",60750178012005,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1116,1116,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.780937000000002, -122.399652)",60750178012005,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1117,1117,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.781783700000005, -122.3987249)",60750178012005,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1118,1118,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.783564200000008, -122.399041)",60750178012000,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1119,1119,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.780121250000001, -122.403060938)",60750178012004,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1120,1120,6075017801,3499,2479,214052,37.7820284,-122.4011589,"(37.784135387799999, -122.401452694)",60750178011000,6075017801,9,4.20458580158e-05,0.0163464952441,0.0115812980024
1121,1121,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.775532800000001, -122.4065476)",60750178021014,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1122,1122,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.7739385, -122.408592875)",60750178021020,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1123,1123,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.776039200000007, -122.40852839999999)",60750178021019,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1124,1124,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.775420500000003, -122.4093426)",60750178021019,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1125,1125,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.775769099999998, -122.408897)",60750178021019,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1126,1126,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.771483700000005, -122.4133178)",60750178022012,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1127,1127,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.775346399999997, -122.4098784)",60750178021013,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1128,1128,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.775003300000002, -122.41296750000001)",60750178022000,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1129,1129,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.773789499999999, -122.4119007)",60750178022006,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1130,1130,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.771282299999996, -122.41305249999999)",60750178022012,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1131,1131,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.777636000000001, -122.40695179999999)",60750178021009,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1132,1132,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.7711430612, -122.412976735)",60750178022012,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1133,1133,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.776160900000001, -122.40836210000001)",60750178021019,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1134,1134,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.773800796300002, -122.41180024100001)",60750178022006,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1135,1135,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.7710782857, -122.412895429)",60750178022012,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1136,1136,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.778157899999997, -122.40583000000001)",60750178021006,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1137,1137,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.776393400000003, -122.40870915799999)",60750178021012,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1138,1138,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.777218900000001, -122.40748490000001)",60750178021010,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1139,1139,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.77282065, -122.41000205)",60750178022004,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1140,1140,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.774515999999998, -122.41376890000001)",60750178022006,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1141,1141,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.772886666700003, -122.41515066700001)",60750178022008,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1142,1142,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.774689000000002, -122.41330290000001)",60750178022006,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1143,1143,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.780751700000003, -122.4057006)",60750178021000,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1144,1144,6075017802,4516,2425,510134,37.7760649,-122.4087033,"(37.771875700000002, -122.41378329999999)",60750178022012,6075017802,24,4.70464623021e-05,0.00885257598984,0.00475365296177
1145,1145,6075017902,2880,786,2720913,37.8619483,-122.419701,"(37.822860999999996, -122.37168100000001)",60750179021041,6075017902,2,7.35047390343e-07,0.00105846824209,0.000288873624405
