LICENSE NUMBER,STATUS,LICENSE TYPE, ORIG. ISS. DATE, EXPIR DATE, PRIMARY OWNER, PREMISES ADDR, PREMISES CSZ,BUSNESS NAME, MAILING ADDRESS, MAILING CSZ, CENSUS TRACT, GEO CODE
397720,ACTIVE,48,5/16/03,1/31/17,"WONG, JIM MING DOCFAI",1355 TARAVAL ST,"SAN FRANCISCO, CA  94116",DRAGON LOUNGE,1694 28TH AVE,"SAN FRANCISCO, CA  94122",330,3800
427948,ACTIVE,41,7/12/05,7/31/17,"PUSAWONG, CORINNE CHUITANG",2244 TARAVAL ST,"SAN FRANCISCO, CA  94116",PIRROS PIZZERIA,,,329.01,3800
442029,ACTIVE,41,11/20/06,10/31/17,"CHEN, KEVIN XIXIAN",1041 TARAVAL ST,"SAN FRANCISCO, CA  94116-2424",SUSHI ZEN,,,330,3800
453671,ACTIVE,41,6/14/07,5/31/17,"LEUNG, KAI",3040 TARAVAL ST,"SAN FRANCISCO, CA  94116-2105",WINS RESTAURANT,,,353,3800
458680,ACTIVE,41,1/28/08,12/31/17,"LI, QINGHE",1713 TARAVAL ST,"SAN FRANCISCO, CA  94116-2308",KINGDOM OF DUMPLING,,,330,3800
474104,ACTIVE,48,7/2/10,2/28/17,RIPTIDE LLC,3639 TARAVAL ST,"SAN FRANCISCO, CA  94116-2025",RIPTIDE THE,"584 CASTRO ST, #553","SAN FRANCISCO, CA  94114",354,3800
478059,ACTIVE,47,6/4/09,5/31/17,PARKSIDE TAVERN LLC,1940 TARAVAL ST,"SAN FRANCISCO, CA  94116-2214",PARKSIDE TAVERN,,,329.01,3800
482850,ACTIVE,47,11/30/09,7/31/17,NINKI CORPORATION,1439-41 TARAVAL ST,"SAN FRANCISCO, CA  94116-2347",NINKI SUSHI BAR & RESTAURANT,1439 TARAVAL ST,"SAN FRANCISCO, CA  94116",330,3800
484970,ACTIVE,41,2/1/10,1/31/17,BROTHERS PIZZA SUNSET INC,3627 TARAVAL ST,"SAN FRANCISCO, CA  94116-2025",BROTHERS PIZZA,,,354,3800
488134,ACTIVE,41,6/15/10,5/31/17,SUSHI RAW GROUP INC,901 TARAVAL ST,"SAN FRANCISCO, CA  94116-2422",SUSHI RAW 4,,,330,3800
502082,ACTIVE,41,11/12/10,10/31/17,"BERU, SAMEER FAHED ISSA",1115 TARAVAL ST,"SAN FRANCISCO, CA  94116",TARAVAL PIZZA,,,330,3800
507059,ACTIVE,41,2/23/11,1/31/17,8 IMMORTALS INC,1433-35 TARAVAL ST,"SAN FRANCISCO, CA  94116",8 IMMORTALS INC,,,330,3800
512306,ACTIVE,41,9/8/11,8/31/17,S & L INTERNATIONAL INVESTMENT GROUP LLC,1055 TARAVAL ST,"SAN FRANCISCO, CA  94116-2424",HOT POT GARDEN,,,330,3800
512859,ACTIVE,41,10/6/11,9/30/17,TONIGHT INC,733 TARAVAL ST,"SAN FRANCISCO, CA  94116-2516",TONIGHT RESTAURANT,,,308,3800
517365,ACTIVE,41,2/9/12,1/31/17,"HA, YEN  DIEU",339 TARAVAL ST,"SAN FRANCISCO, CA  94116-1954",BACKROOM DINING,339 TARAVAL ST,"SAN FRANCISCO, CA  94116-1954",308,3800
529864,ACTIVE,48,5/16/13,4/30/17,"TDMULL PROPERTIES, INC.",2319 TARAVAL ST,"SAN FRANCISCO, CA  94116-2253",FOUR DEUCES,2555 27TH AVENUE,"SAN FRANCISCO, CA  94116",330,3800
539646,ACTIVE,41,2/26/14,1/31/17,DUMPLING KITCHEN SFCAYU LLC,1935 TARAVAL ST,"SAN FRANCISCO, CA  94116-2215",DUMPLING KITCHEN,,,330,3800
540594,SUREND,41,3/28/16,2/28/17,1102 TARAVAL LLC,1102 TARAVAL ST,"SAN FRANCISCO, CA  94116-2440",1102 TARAVAL LLC,"185 BERRY ST, STE 5411","SAN FRANCISCO, CA  94107-1759",328.01,3800
541332,ACTIVE,41,12/5/14,11/30/17,"BURNS, ANNEMARIE",2240 TARAVAL ST,"SAN FRANCISCO, CA  94116-2250",COPPER KETTLE THE,,,329.01,3800
541512,ACTIVE,41,4/22/14,3/31/17,MADE IN CHINA RESTAURANT,1033 TARAVAL ST,"SAN FRANCISCO, CA  94116-2424",,,,330,3800
551322,ACTIVE,48,12/18/14,5/31/17,"CURTIN, NOREEN CATHERINE",1016 TARAVAL ST,"SAN FRANCISCO, CA  94116-2423",GRANDMAS SALOON,,,328.01,3800
557069,ACTIVE,41,6/23/15,5/31/17,"FRESH PRODUCE MARKET, LLC
",2325 TARAVAL ST,"SAN FRANCISCO, CA  94116-2253",SPOT LOUNGE THE,,,330,3800
563374,ACTIVE,48,7/13/16,6/30/17,A.P. MORRIS LLC,915 TARAVAL ST,"SAN FRANCISCO, CA  94116-2422",SHANNON ARMS,,,330,3800
564196,ACTIVE,41,4/15/16,3/31/17,"CHOU, I CHUN",3044 TARAVAL ST,"SAN FRANCISCO, CA  94116-2105",HONGS SZECHUAN RESTAURANT,,,353,3800
568297,ACTIVE,41,6/28/16,5/31/17,TENNESSEE GRILL INC.,1128 TARAVAL ST,"SAN FRANCISCO, CA  94116-2440",,,,328.01,3800
568470,ACTIVE,41,8/11/16,7/31/17,XPLT CORPORATION,890 TARAVAL ST,"SAN FRANCISCO, CA  94116-2427",LOLLIPOT,405 SERRANO DR 12C,"SAN FRANCISCO, CA  94132-2257",304,3800
569616,ACTIVE,41,8/10/16,7/31/17,"FIERY, LLC",1626 TARAVAL ST,"SAN FRANCISCO, CA  94116-2352",,PO BOX 5503,"SOUTH SAN FRANCISCO, CA  94080",328.01,3800
211625,ACTIVE,51,6/15/88,5/31/17,BOHEMIAN CLUB THE,624 TAYLOR ST,"SAN FRANCISCO, CA  94102",,,,121,3800
414226,ACTIVE,47,8/8/05,4/30/17,"KOBAYASHI, RYOKO",619 TAYLOR ST,"SAN FRANCISCO, CA  94102",RYOKOS JAPANESE RESTAURANT,,,121,3800
439734,ACTIVE,41,9/5/06,8/31/17,DAEBAK ENTERPRISE CORPORATION,550 TAYLOR ST,"SAN FRANCISCO, CA  94102-1248",COCOBANG,"511 KING DR, APT 1","DALY CITY, CA  94015",123.02,3800
485829,ACTIVE,71,10/4/10,9/30/17,F & B ASSOCIATES INC,1 TAYLOR ST,"SAN FRANCISCO, CA  94102-3916",GOLDEN GATE THEATER,"485 VALLEY DR, STE A","BRISBANE, CA  94005",125.01,3800
524476,ACTIVE,41,11/15/12,10/31/17,"SITIPRAWET, YUTHANA",385 TAYLOR ST,"SAN FRANCISCO, CA  94102-2004",MILLION THAI RESTAURANT,,,123.01,3800
535507,ACTIVE,47,12/30/13,11/30/17,CLUB MINIBAR INC,403-405 TAYLOR ST,"SAN FRANCISCO, CA  94102",HOTEL SERRANO THE,,,,3800
556379,ACTIVE,47,3/17/16,2/28/17,"FACILITRON AB, LLC",144-46 TAYLOR ST,"SAN FRANCISCO, CA  94102-2803",,,,125.01,3800
559894,ACTIVE,47,11/2/15,10/31/17,BAC LLC,345 TAYLOR ST,"SAN FRANCISCO, CA  94102-2004",TILDEN HOTEL,"1 EMBARCADERO CTR, STE 3700","SAN FRANCISCO, CA  94111-3791",123.01,3800
306379,ACTIVE,47,5/25/95,4/30/17,PERDIX INC,1257 TAYLOR ST,"SAN FRANCISCO, CA  94108-1409",VENTICELLO RISTORANTE,,,112,3800
220533,ACTIVE,86,8/8/88,6/30/17,COST PLUS INC,2552 TAYLOR ST,"SAN FRANCISCO, CA  94133",COST PLUS WORLD MARKET,1201 MARINA VILLAGE PKWY,"ALAMEDA, CA  94501",101,3800
400855,ACTIVE,41,9/5/03,8/31/17,"DARDEN, PATRICIA LOUISE",2330 TAYLOR ST,"SAN FRANCISCO, CA  94133",PATS CAFE,,,101,3800
485318,ACTIVE,41,7/24/10,6/30/17,"CHEN, WENDY",2731 TAYLOR ST,"SAN FRANCISCO, CA  94133-1203",DARRENS CAFE,,,101,3800
516412,ACTIVE,47,2/13/12,12/31/17,ANDRE BOUDIN BAKERIES INC,2890 TAYLOR ST,"SAN FRANCISCO, CA  94133-1012",CHOWDER HUT,"50 FRANCISCO ST, STE. 200","SAN FRANCISCO, CA  94133",101,3800
563827,SUREND,47,3/11/16,2/28/17,"GERALDI, ANTHONY MICHAEL",2847 TAYLOR ST,"SAN FRANCISCO, CA  94133",FISHERMENS GROTTO,,,101,3800
570555,ACTIVE,47,10/20/16,9/30/17,"HERRINGBONE TAVERN, INC.",2851 TAYLOR ST,"SAN FRANCISCO, CA  94133",HERRINGBONE TAVERN,PO BOX 411,"TIBURON, CA  94920-0411",101,3800
554059,ACTIVE,47,4/23/15,3/31/17,"LAROCCA, GINA MARIE","2809 TAYLOR ST , 3 & 4","SAN FRANCISCO, CA  94133",SABELLA AND LATORRE,,,101,3800
532942,ACTIVE,47,6/20/13,5/31/17,APPLE NORCAL LLC,"2770 TAYLOR ST, 3RD FL","SAN FRANCISCO, CA  94133-1204",APPLEBEE'S NEIGHBORHOOD GRILL & BAR,"PO BOX 507, ATTN CHERYL MILLS","WEST LINN, OR  97068",101,3800
475310,ACTIVE,47,5/6/09,4/30/17,EVENTS MANAGEMENT INC,"50 TEA GARDEN DR, GOLDEN GATE PARK","SAN FRANCISCO, CA  94118",EVENTS MANAGEMENT INC,"2525 16TH ST, STE 311","ATTN: JOEL NEW, SAN FRANCISCO, CA  94103",9803,3800
524067,ACTIVE,41,9/20/12,8/31/17,MARCELLA'S NATURAL FOODS LLC,1099 TENNESSEE ST,"SAN FRANCISCO, CA  94107-3015",MARCELLAS LASAGNERIA E CUCINA,,,226,3800
30323,ACTIVE,51,6/12/64,3/31/17,BAYVIEW BOAT CLUB,489 TERRY FRANCOIS BLVD,"SAN FRANCISCO, CA  94158",BAY VIEW BOAT CLUB,,,,3800
559823,ACTIVE,47,4/25/16,3/31/17,"EAST STREET VENTURES, LLC",295 TERRY FRANCOIS BLVD,"SAN FRANCISCO, CA  94158",ATWATER TAVERN,1922 POWELL ST,"SAN FRANCISCO, CA  94133-2323",607,3800
519700,ACTIVE,47,5/11/12,5/31/17,GOLDEN BEAR RESTAURANT COMPANY III LLC,817 TERRY FRANCOIS ST,"SAN FRANCISCO, CA  94158-2209",,760 2ND ST,"SAN FRANCISCO, CA  94107-2012",607,3800
6895,ACTIVE,51,6/3/74,5/31/17,MARIPOSA HUNTERS POINT YACHT CLUB,405 TERRY FRANCOIS ST,"SAN FRANCISCO, CA  94158",MARIPOSA HUNTERS POINT YACHT CLUB,,,607,3800
377714,ACTIVE,47,4/9/02,2/28/17,CHAYA & ASSOCIATES INC,132 THE EMBARCADERO,"SAN FRANCISCO, CA  94105",CHAYA BRASSERIE,,,105,3800
459810,ACTIVE,47,1/29/08,12/31/17,LAND AND SEA RESTAURANTS LLC,369 THE EMBARCADERO,"SAN FRANCISCO, CA  94105-1265",EPIC ROASTHOUSE,"PIER 26 THE EMBARCADERO, MAILBOX 7","SAN FRANCISCO, CA  94105",615,3800
459842,ACTIVE,47,1/29/08,12/31/17,LAND AND SEA RESTAURANTS LLC,399 THE EMBARCADERO,"SAN FRANCISCO, CA  94105-1265",WATERBAR,"PIER 26 THE EMBARCADERO, MAILBOX 7","SAN FRANCISCO, CA  94105",615,3800
251446,ACTIVE,47,1/29/91,10/31/17,DELANCEY STREET FOUNDATION,600 THE EMBARCADERO,"SAN FRANCISCO, CA  94107-2116",DELANCEY STREET RESTAURANT,,,615,3800
569097,ACTIVE,41,8/11/16,7/31/17,"GUCKENHEIMER SERVICES, LLC","188 THE EMBARCADERO, 3RD,5TH,6TH & 8TH FLRS","SAN FRANCISCO, CA  94105-1231",GUCKENHEIMER AT GOOGLE EMBARCADERO,"1850 GATEWAY DR, STE 500","SAN MATEO, CA  94404",615,3800
535184,ACTIVE,47,1/17/14,12/31/17,"FUN TO STAY LESSEE, INC.",166 THE EMBARCADERO/ 165 STEUART ST,"SAN FRANCISCO, CA  94105",OZUMO,,,105,3800
511401,ACTIVE,47,9/21/11,8/31/17,3D HOSPITALITY GROUP LLC,1 TILLMAN PL,"SAN FRANCISCO, CA  94108-4605",HOPS & HOMINY,,,117,3800
558648,ACTIVE,41,8/17/15,7/31/17,3D HOSPITALITY GROUP LLC,12 TILLMAN PL,"SAN FRANCISCO, CA  94108-4605",HOPS & HOMINY,1 TILLMAN PL,"SAN FRANCISCO, CA  94108-4605",117,3800
482953,ACTIVE,41,11/10/09,10/31/17,"SAHOURIEH, HANNA MARWAN","150 TOLAND ST, # 7","SAN FRANCISCO, CA  94124-1146",DELI LAMA THE,1275 CRESPI DR,"PACIFICA, CA  94044-3602",9809,3800
452198,ACTIVE,41,7/10/07,6/30/17,"TINAWI, MOHAMAD Z",685 TOWNSEND ST,"SAN FRANCISCO, CA  94103-4907",SAFFRON 685,,,607,3800
553654,ACTIVE,41,6/17/15,5/31/17,"F & L PROVISIONS, INC.",665-669 TOWNSEND ST,"SAN FRANCISCO, CA  94103-4907",OMAKASE/ORIGAMI MARKET,,,607,3800
559124,ACTIVE,41,8/17/15,7/31/17,KYU FAMILY LLC,659 TOWNSEND ST,"SAN FRANCISCO, CA  94103-4907",HOLY GRILL,30975 PERIWINKLE DR,"UNION CITY, CA  94587",607,3800
570162,ACTIVE,41,8/16/16,7/31/17,ANGELES BENITO,655 TOWNSEND ST,"SAN FRANCISCO, CA  94103-4907",BONJOUR PATTISERIE,,,607,3800
301256,ACTIVE,41,11/10/94,8/31/17,"KELTON, CHRISTOPHER JOHN",214 TOWNSEND ST,"SAN FRANCISCO, CA  94107",PRIMO PATIO CAFE,,,180,3800
424213,ACTIVE,47,10/13/05,9/30/17,TRES AGAVES MEXICAN KITCHEN & TEQUILA LOUNGE LLC,130 TOWNSEND ST,"SAN FRANCISCO, CA  94107",TRES TEQUILA LOUNGE & MEXICAN KITCHEN,,,615,3800
528861,ACTIVE,47,3/27/13,2/28/17,SAISON DINING GROUP LLC,178 TOWNSEND ST,"SAN FRANCISCO, CA  94107-1919",SAISON RESTAURANT,,,615,3800
544551,ACTIVE,41,9/23/14,8/31/17,BRIGHT WINE LLC,234 TOWNSEND ST,"SAN FRANCISCO, CA  94107-1720",BRIGHT WINE LLC,,,180,3800
556217,ACTIVE,41,8/24/15,5/31/17,"JJD FOOD SERVICE ENTERPRISE, LLC",236 TOWNSEND ST,"SAN FRANCISCO, CA  94107-1720",DURSO CAFE & JUICE BAR,,,180,3800
569734,ACTIVE,47,8/22/16,7/31/17,THIRTY8NORTH LLC,216 TOWNSEND ST,"SAN FRANCISCO, CA  94107-1722",DISTRICT,372 RITCH ST,"SAN FRANCISCO, CA  94107-1716",180,3800
565860,ACTIVE,41,3/23/16,2/28/17,B&M BURGER LLC,"330 TOWNSEND ST, # 101","SAN FRANCISCO, CA  94107-1655",POPSONS,"2425 MISSION ST, #B","SAN FRANCISCO, CA  94110",180,3800
255683,ACTIVE,41,3/14/91,3/31/17,"SPERBER, DAVID","2 TOWNSEND ST, BLDG 4","SAN FRANCISCO, CA  94107",TOWNS END RESTAURANT & BAKERY,"TOWNS END RESTAURANT & BAKERY, #2 TOWNSEND ST","SAN FRANCISCO, CA  94107",615,3800
413755,ACTIVE,41,7/16/04,6/30/17,"HO, WAI KING","2 TOWNSEND ST, BLDG 4","SAN FRANCISCO, CA  94107",HOUSE OF HUNAN,,,615,3800
500258,ACTIVE,75,12/2/11,11/30/17,SOUTHERN PACIFIC BREWING LLC,620 TREAT AVE,"SAN FRANCISCO, CA  94110",SOUTHERN PACIFIC BREWING,,,228.01,3800
199328,ACTIVE,48,3/26/87,8/31/17,"ERKELENS, WILLIAM J",133 TURK ST,"SAN FRANCISCO, CA  94102",AUNT CHARLES,,,125.01,3800
557038,ACTIVE,48,8/17/15,7/31/17,"98 BOTTLES OF BEER ON THE WALL, INC.",98 TURK ST,"SAN FRANCISCO, CA  94102-2808",BIG,"200 BRANNAN ST, #305","SAN FRANCISCO, CA  94107-6010",125.01,3800
327686,ACTIVE,41,3/28/97,2/28/17,"WANG, HELEN Y C",811 ULLOA ST,"SAN FRANCISCO, CA  94127",NEW TSING TAO RESTAURANT,,,308,3800
415072,ACTIVE,48,8/16/04,7/31/17,PHILOSOPHERS INC,824 ULLOA ST,"SAN FRANCISCO, CA  94127",PHILOSOPHERS CLUB,,,308,3800
572539,ACTIVE,41,9/7/16,6/30/17,"SHIM, TOM JUNG",840 ULLOA ST,"SAN FRANCISCO, CA  94127",BULLSHEAD RESTAURANT,,,308,3800
397578,ACTIVE,41,7/11/03,6/30/17,"KIM, JAE SUNG",1207 UNION ST,"SAN FRANCISCO, CA  94109",OKOZE SUSHI,,,109,3800
195828,ACTIVE,40,12/15/86,8/31/17,"JO, KYU CHUN",2299 UNION ST,"SAN FRANCISCO, CA  94123",MARINA SUBMARINE,,,130,3800
333793,ACTIVE,41,9/11/97,8/31/17,CIMA GRAPPA INC,1715 UNION ST,"SAN FRANCISCO, CA  94123",VIA VIA TRATTORIA,,,130,3800
341008,ACTIVE,41,7/7/98,5/31/17,"GIANNINI, ANTHONY F",1830 UNION ST,"SAN FRANCISCO, CA  94123",CAFFE UNION,,,130,3800
341419,ACTIVE,47,7/7/98,6/30/17,APB ENTERPRISES INC,1944 UNION ST,"SAN FRANCISCO, CA  94123-4205",PERRYS,,,130,3800
405917,ACTIVE,41,2/26/04,1/31/17,NICE VENTURES 2 ROSES CAFE L-PSHIP,2298 UNION ST,"SAN FRANCISCO, CA  94123",ROSES CAFE,"4104 24TH ST, PMB 8111","SAN FRANCISCO, CA  94114",130,3800
407759,SUSPEN,40,1/14/04,12/31/16,"KING, JAMES WILLIAM JR",1514 UNION ST,"SAN FRANCISCO, CA  94123",BLACK HORSE LONDON DELI THE,,,130,3800
433766,ACTIVE,41,1/6/06,12/31/17,MMP RESTAURANTS LLC,1809 UNION ST,"SAN FRANCISCO, CA  94123",CAPPANNINA,,,130,3800
464950,ACTIVE,47,9/22/08,8/31/17,1799 RESTAURANTS LLC,1787 UNION ST,"SAN FRANCISCO, CA  94123-4427",BRICK YARD THE,,,130,3800
472748,ACTIVE,41,12/3/08,11/30/17,ENCORE ICI LLC,2223 UNION ST,"SAN FRANCISCO, CA  94123-3901",GAMINE,,,130,3800
488233,ACTIVE,41,5/5/10,2/28/17,GREENWICH STREET INVESTORS LLC,1785 UNION ST,"SAN FRANCISCO, CA  94123-4406",ROAM ARTISAN BURGERS,,,130,3800
489108,ACTIVE,47,10/4/10,9/30/17,H & A ENTERTAINMENT LLC,2140 UNION ST,"SAN FRANCISCO, CA  94123-4004",BRIXTON THE,,,130,3800
512299,ACTIVE,41,10/20/11,9/30/17,UMAMI BURGER SF LLC,2184 UNION ST,"SAN FRANCISCO, CA  94123-4004",UMAMI BURGER,"5900 WILSHIRE BLVD, 30TH FL","LOS ANGELES, CA  90036-5013",130,3800
519879,ACTIVE,47,8/1/12,7/31/17,DZ SAMSON LLC,1838 UNION ST,"SAN FRANCISCO, CA  94123-4308",OTTIMISTA ENOTECA CAFE,,,130,3800
528845,ACTIVE,47,12/17/13,11/30/17,ROOSTER TAIL LLC THE,1851 UNION ST,"SAN FRANCISCO, CA  94123-4307",ROOSTER TAIL THE,PO BOX 2337,"SAN ANSELMO, CA  94979-2337",130,3800
534379,ACTIVE,41,2/7/14,1/31/17,"SUSHI WRAP, INC.",1849 UNION ST,"SAN FRANCISCO, CA  94123-4307",TAMASHI,,,130,3800
538253,ACTIVE,47,2/5/14,1/31/17,"BLUE PLANTAIN, LLC",2032 UNION ST,"SAN FRANCISCO, CA  94123-4103",PALM HOUSE,,,130,3800
544965,ACTIVE,41,8/19/14,7/31/17,WANNER WINES LLC,2165 UNION ST,"SAN FRANCISCO, CA  94123-4003",WEST COAST WINE AND CHEESE,,,130,3800
554039,ACTIVE,47,5/5/15,4/30/17,"2000 BLG, LLC",2000 UNION ST,"SAN FRANCISCO, CA  94123-4307",BELGA,1829 UNION ST,"SAN FRANCISCO, CA  94123-4307",130,3800
559681,ACTIVE,47,12/31/15,11/30/17,"LOMBARD HOSPITALITY GROUP, LLC",1979 UNION ST,"SAN FRANCISCO, CA  94123-4224",BLUE LIGHT THE,,,130,3800
560733,ACTIVE,41,10/22/15,9/30/17,PIADINA ORIGINAL MARINA LLC,1919 UNION ST,"SAN FRANCISCO, CA  94123-4204",ITALIAN HOMEMADE COMPANY MARINA THE,"240 BAY ST, #3255","SAN FRANCISCO, CA  94133-1935",130,3800
560854,ACTIVE,47,11/19/15,10/31/17,"PASQUINELLI, JUDITH HONIG",2033 UNION ST,"SAN FRANCISCO, CA  94123-4102",SOUTH SIDE,"PMB 235, PO BOX 597004","SAN FRANCISCO, CA  94159-7004",130,3800
564292,ACTIVE,47,3/4/16,2/28/17,"UNION STREET RESTAURANT PARTNERS, LLC",1875 UNION ST,"SAN FRANCISCO, CA  94123-4307",HOLLOW COW,"2269 CHESTNUT ST, STE 470","SAN FRANCISCO, CA  94123",130,3800
572782,ACTIVE,47,12/23/16,11/30/17,2030 UNION STREET LLC,2030 UNION ST,"SAN FRANCISCO, CA  94123-4121",FLORES,1829 UNION ST,"SAN FRANCISCO, CA  94123-4307",130,3800
60477,ACTIVE,48,4/1/75,7/31/17,GABRIELS HORN INC,1901 UNION ST,"SAN FRANCISCO, CA  94123",BUS STOP,,,130,3800
429608,ACTIVE,41,9/22/05,8/31/17,LA PIZZA INFERNO INC,663 UNION ST,"SAN FRANCISCO, CA  94133-2811",CINNECITTA,"900 BAY ST, APT 1","SAN FRANCISCO, CA  94109-1149",107,3800
482265,ACTIVE,41,10/28/09,9/30/17,DON PISTO RESTAURANTS LLC,510 UNION ST,"SAN FRANCISCO, CA  94133-3315",DON PISTOS,,,106,3800
512938,ACTIVE,47,1/17/12,12/31/17,JOES UNION L-PSHIP,601 UNION ST,"SAN FRANCISCO, CA  94133-2812",ORIGINAL JOES,,,106,3800
546709,ACTIVE,41,12/30/14,11/30/17,BERMAL ASMIN INC,701 UNION ST,"SAN FRANCISCO, CA  94133-2720",NORTH BEACH GYROS,,,107,3800
556198,ACTIVE,47,5/11/16,4/30/17,FERRY PLAZA SEAFOOD INC,653-655 UNION ST,"SAN FRANCISCO, CA  94133-2811",FERRY PLAZA SEAFOOD,,,107,3800
562913,ACTIVE,41,12/22/15,11/30/17,TWIN DRAGONS THAI INC,659 UNION ST,"SAN FRANCISCO, CA  94133-2811",TUK TUK THAI CAFE,,,107,3800
402122,ACTIVE,41,3/29/04,2/28/17,OOC INC,1980 UNION ST UNIT A,"SAN FRANCISCO, CA  94123",EXTREME PIZZA,938 B ST,"SAN RAFAEL, CA  94901",130,3800
372099,ACTIVE,47,11/14/01,10/31/17,BAR NONE SF LLC,"1980 UNION ST, BASEMENT LVL","SAN FRANCISCO, CA  94123-4216",BAR NONE,,,130,3800
354133,ACTIVE,41,7/20/99,6/30/17,"NG, JIM","2001 UNION ST, STE 107","SAN FRANCISCO, CA  94123",HUNAN EMPIRE,,,130,3800
484435,ACTIVE,47,6/17/10,5/31/17,KG VINTNER INC,"1980 UNION ST, STREET LVL","SAN FRANCISCO, CA  94123-4216",MARENGO LOUNGE,,,130,3800
545535,ACTIVE,47,7/23/14,6/30/17,PLIN LICENSE LLC,280 VALENCIA  ST,"SAN FRANCISCO, CA  94103-2321",PLIN,,,202,3800
185674,ACTIVE,41,4/22/86,4/30/17,"NATHAN, RANDALL",260 VALENCIA ST,"SAN FRANCISCO, CA  94103",PAULINES PIZZA,,,202,3800
317748,ACTIVE,48,5/28/96,4/30/17,MARTUNIS INC,4 VALENCIA ST,"SAN FRANCISCO, CA  94103",MARTUNIS,"1411 CASA BUENA DR, #13","CORTE MADERA, CA  94925",202,3800
442321,ACTIVE,41,9/5/06,8/31/17,PEQUENA ESTRELLA LLC,400 VALENCIA ST,"SAN FRANCISCO, CA  94103",LITTLE STAR PIZZA VALENCIA,,,202,3800
488468,ACTIVE,41,9/3/10,8/31/17,PICA PICA LLC,401 VALENCIA ST,"SAN FRANCISCO, CA  94103-3414",PICA PICA MAIZE KITCHEN,,,201,3800
522265,ACTIVE,41,9/20/12,8/31/17,"VENGA, INC.",443 VALENCIA ST,"SAN FRANCISCO, CA  94103-3414",,,,201,3800
53006,ACTIVE,47,1/1/79,6/30/17,R B C C INC,199 VALENCIA ST,"SAN FRANCISCO, CA  94103",ZEITGEIST,,,201,3800
547242,ACTIVE,41,10/20/14,9/30/17,ORENCHI,174 VALENCIA ST,"SAN FRANCISCO, CA  94103-1116",ORENCHI,PO BOX 338,"LOS ALTOS, CA  94023",202,3800
555067,ACTIVE,47,7/8/15,6/30/17,"MYA MYANMAR, INC.",211 VALENCIA ST,"SAN FRANCISCO, CA  94103-2319",BURMA LOVE,991 MISSION ST,"SAN FRANCISCO, CA  94103-2912",201,3800
561938,ACTIVE,41,5/17/16,4/30/17,"MARE NOSTRUM, LLC",206 VALENCIA ST,"SAN FRANCISCO, CA  94103-2318",TAWLA,,,202,3800
563122,SUREND,41,2/3/16,1/31/17,BAY AREA COMMERCE LLC,105 VALENCIA ST,"SAN FRANCISCO, CA  94103-1117",WINE NOT,105 VALENCIA ST,"SAN FRANCISCO, CA  94103-1117",201,3800
110421,ACTIVE,41,9/3/81,1/31/17,"ESPINOZA, GUERRERO",598 VALENCIA ST,"SAN FRANCISCO, CA  94110",EL TORO TAQUERIA LLC,,,202,3800
114730,ACTIVE,41,6/10/91,10/31/17,TAQUERIA LA CUMBRE INC,515 VALENCIA ST,"SAN FRANCISCO, CA  94110",TAQUERIA LA CUMBRE INC,28 N B ST,"SAN MATEO, CA  94401",201,3800
291353,ACTIVE,41,3/30/94,2/28/17,"CHEUNG, SAMMY",801 VALENCIA ST,"SAN FRANCISCO, CA  94110",VALENCIA PIZZA & PASTA,2590 29TH AVE,"SAN FRANCISCO, CA  94116",208,3800
316744,ACTIVE,41,4/29/96,3/31/17,"ECHEVERRIA, MIGUEL ANGEL",699 VALENCIA ST,"SAN FRANCISCO, CA  94110",EL BUEN SABOR,,,208,3800
320093,ACTIVE,41,7/2/96,6/30/17,"TONOZUKA, EIICHI",538 VALENCIA ST,"SAN FRANCISCO, CA  94110",WE BE SUSHI,,,202,3800
325598,ACTIVE,41,2/13/97,1/31/17,"ABAY, TSIGEWEINE",878 VALENCIA ST,"SAN FRANCISCO, CA  94110",CAFE ETHIOPIA,,,207,3800
331424,ACTIVE,48,7/15/97,6/30/17,CASANOVA LLC,527-29 VALENCIA ST,"SAN FRANCISCO, CA  94110",CASANOVA LOUNGE,533 VALENCIA ST,"SAN FRANCISCO, CA  94110",201,3800
354976,ACTIVE,41,7/20/99,6/30/17,FUKUYOSE INC,1071 VALENCIA ST,"SAN FRANCISCO, CA  94110-2405",WE BE SUSHI,,,208,3800
355449,ACTIVE,41,8/30/99,7/31/17,"NAVARRETE, VICTOR M",1109 VALENCIA ST,"SAN FRANCISCO, CA  94110",RADIO HABANA CAFFE,,,209,3800
360494,ACTIVE,47,6/16/00,2/28/17,AJACKS RESTAURANT LLC,694 VALENCIA ST,"SAN FRANCISCO, CA  94110-1126",LUNA PARK,5106 S VERMONT AVE,"LOS ANGELES, CA  90037-3516",207,3800
407724,ACTIVE,41,4/27/04,3/31/17,WASSANA INC,819 VALENCIA ST,"SAN FRANCISCO, CA  94110",OSHA THAI,,,208,3800
412794,ACTIVE,47,7/21/04,6/30/17,P & C RESTAURANTS LLC,842 VALENCIA ST,"SAN FRANCISCO, CA  94110",RANGE,,,207,3800
413805,ACTIVE,41,7/14/04,9/30/17,HERBIVORE THE EARTHLY GRILL INC,983 VALENCIA ST,"SAN FRANCISCO, CA  94110-2320",HERBIVORE THE EARTHLY GRILL,531 DIVISADERO ST,"SAN FRANCISCO, CA  94117-2212",208,3800
